,dates,previous_close_DOT,close_DOT,sentiment_DOT,previous_volume_DOT
56,2022-02-26,0.1725030517578125,0.1802455902099609,0.4734855317792756,0.05147313878
57,2022-02-27,0.1802455902099609,0.1747341346740722,0.4292453565449395,0.04507278636
58,2022-02-28,0.1747341346740722,0.1894108772277832,0.5078534578403396,0.04567616883
59,2022-03-01,0.1894108772277832,0.1888050270080566,0.4453868842457015,0.03311498739
60,2022-03-02,0.1888050270080566,0.1859346771240234,0.5594524001950143,0.03752858101
61,2022-03-03,0.1859346771240234,0.1801932334899902,0.5055467103920832,0.02683665084
62,2022-03-04,0.1801932334899902,0.16757080078125,0.5046168855843819,0.02868268909
63,2022-03-05,0.16757080078125,0.173127212524414,0.4325108288051065,0.03035955286
64,2022-03-06,0.173127212524414,0.1697882461547851,0.3475746954792797,0.01637892896
65,2022-03-07,0.1697882461547851,0.164314956665039,0.501974185915935,0.01607577506
66,2022-03-08,0.164314956665039,0.1695365142822265,0.61148650716279,0.01855547495
67,2022-03-09,0.1695365142822265,0.178666763305664,0.4938786679732644,0.03020766952
68,2022-03-10,0.178666763305664,0.1697911834716796,0.4091621572575249,0.03143656899
69,2022-03-11,0.1697911834716796,0.1773442268371582,0.4349456473334414,0.02563507906
70,2022-03-12,0.1773442268371582,0.1815392303466796,0.5250946940101026,0.0219890404
71,2022-03-13,0.1815392303466796,0.1724793243408203,0.4636952396751715,0.02115307643
72,2022-03-14,0.1724793243408203,0.1769595146179199,0.5417169222322519,0.01640191647
73,2022-03-15,0.1769595146179199,0.1782899665832519,0.508805244554344,0.02905566504
74,2022-03-16,0.1782899665832519,0.1905336761474609,0.3754164371577436,0.02518683414
75,2022-03-17,0.1905336761474609,0.1875173187255859,0.5150138853743236,0.02111418087
76,2022-03-18,0.1875173187255859,0.1899189186096191,0.5159847318489524,0.0163950424
77,2022-03-19,0.1899189186096191,0.1935950469970703,0.4657690225067254,0.02491198971
78,2022-03-20,0.1935950469970703,0.186386432647705,0.1117255935585593,0.02133559565
79,2022-03-21,0.186386432647705,0.187952709197998,0.5121758499578821,0.01930244845
80,2022-03-22,0.187952709197998,0.2025219917297363,0.5315643690468694,0.01929884756
81,2022-03-23,0.2025219917297363,0.2100395584106445,0.5958081544070221,0.01728982595
82,2022-03-24,0.2100395584106445,0.2124549102783203,0.5406692271615883,0.02729222673
83,2022-03-25,0.2124549102783203,0.2054728507995605,0.4787667117627866,0.0343382254
84,2022-03-26,0.2054728507995605,0.2088795661926269,0.5719928976610801,0.01735749439
85,2022-03-27,0.2088795661926269,0.2244786262512207,0.4970550159967255,0.01518535916
86,2022-03-28,0.2244786262512207,0.2197044944763183,0.4128156326662179,0.01138942373
87,2022-03-29,0.2197044944763183,0.2248617935180664,0.5617091924901003,0.01639815517
88,2022-03-30,0.2248617935180664,0.2246834754943847,0.4770088719694635,0.01281200871
89,2022-03-31,0.2246834754943847,0.2130251121520996,0.5131898784130058,0.03527967413
90,2022-04-01,0.2130251121520996,0.2201698684692382,0.523670900325115,0.02811720574
91,2022-04-02,0.2201698684692382,0.2264453506469726,0.5102591807710664,0.02824216498
92,2022-04-03,0.2264453506469726,0.232082462310791,0.5116962817272536,0.05242091096
93,2022-04-04,0.232082462310791,0.2265777015686035,0.3214755907105062,0.03120632809
94,2022-04-05,0.2265777015686035,0.2178971481323242,0.5114722236207415,0.02937995182
95,2022-04-06,0.2178971481323242,0.1983963394165039,0.542236287587902,0.03105511689
96,2022-04-07,0.1983963394165039,0.204263916015625,0.5519498604979319,0.03804483298
97,2022-04-08,0.204263916015625,0.1940088462829589,0.521045554545064,0.01864637395
98,2022-04-09,0.1940088462829589,0.197875862121582,0.4979189614305204,0.013183527
99,2022-04-10,0.197875862121582,0.1928530693054199,0.5710303458595161,0.01647212348
100,2022-04-11,0.1928530693054199,0.1718889236450195,0.5123433849874234,0.01534168402
101,2022-04-12,0.1718889236450195,0.1778587913513183,0.3910084239324796,0.01787924966
102,2022-04-13,0.1778587913513183,0.1819849967956543,0.5023154928916753,0.02556927711
103,2022-04-14,0.1819849967956543,0.1793079566955566,0.2563308532719442,0.02954854988
104,2022-04-15,0.1793079566955566,0.1835092163085937,0.531640145644623,0.02266870611
105,2022-04-16,0.1835092163085937,0.1863007926940918,0.4841613172594946,0.02697585009
106,2022-04-17,0.1863007926940918,0.1778047370910644,0.4402073490557864,0.04593280503
107,2022-04-18,0.1778047370910644,0.1816954612731933,0.5474098945948964,0.05942657694
108,2022-04-19,0.1816954612731933,0.1889681243896484,0.5077787736750792,0.0281347556
109,2022-04-20,0.1889681243896484,0.1908877754211425,0.5351942986457903,0.03357861319
110,2022-04-21,0.1908877754211425,0.1818599510192871,0.5023998618125916,0.02811533459
111,2022-04-22,0.1818599510192871,0.1829912948608398,0.550726400780093,0.03470349242
112,2022-04-23,0.1829912948608398,0.1873267173767089,0.4733517718218465,0.04380184942
113,2022-04-24,0.1873267173767089,0.1815865707397461,0.5640286056068011,0.02000992624
114,2022-04-25,0.1815865707397461,0.1811997985839843,0.4753506105657148,0.01620694353
115,2022-04-26,0.1811997985839843,0.1665060043334961,0.5465594112670313,0.02200104405
116,2022-04-27,0.1665060043334961,0.1694801712036132,0.519221727318712,0.01844667809
117,2022-04-28,0.1694801712036132,0.1699651336669921,0.4714284462542659,0.01856657053
118,2022-04-29,0.1699651336669921,0.1616279029846191,0.509014882684641,0.01827249049
119,2022-04-30,0.1616279029846191,0.1451993942260742,0.3064662297868132,0.02210863082
120,2022-05-01,0.1451993942260742,0.1538172912597656,0.4655945804502968,0.01596159168
121,2022-05-02,0.1538172912597656,0.1497844314575195,0.5497938564198435,0.01423486755
122,2022-05-03,0.1497844314575195,0.1472703742980957,0.4609421369841372,0.01857108732
123,2022-05-04,0.1472703742980957,0.1630525779724121,0.6516690743384289,0.0262795184
124,2022-05-05,0.1630525779724121,0.1458102798461914,0.5133399903274447,0.03300471923
125,2022-05-06,0.1458102798461914,0.1431310176849365,0.5166343661337178,0.04088642953
126,2022-05-07,0.1431310176849365,0.1377565383911133,0.5562116610523742,0.03016255239
127,2022-05-08,0.1377565383911133,0.1325407409667968,0.4074155869048115,0.01754219539
128,2022-05-09,0.1325407409667968,0.1076703643798828,0.457880462509702,0.02294525692
129,2022-05-10,0.1076703643798828,0.11358491897583,0.5371127496905397,0.03187436826
130,2022-05-11,0.11358491897583,0.0895618820190429,0.3327777413087192,0.02263017018
131,2022-05-12,0.0895618820190429,0.0874531269073486,0.4871320397914097,0.03698746095
132,2022-05-13,0.0874531269073486,0.1049330043792724,0.5807646556573633,0.07032709584
133,2022-05-14,0.1049330043792724,0.1135068130493164,0.6852088537614052,0.0563343854
134,2022-05-15,0.1135068130493164,0.1179557228088378,0.5178073985646785,0.06487556686
135,2022-05-16,0.1179557228088378,0.1062463474273681,0.5302837330442448,0.04268621267
136,2022-05-17,0.1062463474273681,0.1103423595428466,0.5438298141222965,0.04779518016
137,2022-05-18,0.1103423595428466,0.0950667572021484,0.3594828257698896,0.03914013746
138,2022-05-19,0.0950667572021484,0.1004160594940185,0.4299551056808783,0.10069997172
139,2022-05-20,0.1004160594940185,0.0968474769592285,0.4935613125459068,0.06694931133
140,2022-05-21,0.0968474769592285,0.0999250698089599,0.4861106872360859,0.06442011513
141,2022-05-22,0.0999250698089599,0.1018610763549804,0.4938896418876572,0.04379003452
142,2022-05-23,0.1018610763549804,0.0988696098327636,0.1622247240319428,0.06002858936
143,2022-05-24,0.0988696098327636,0.1018118000030517,0.5054683230737186,0.04412004564
144,2022-05-25,0.1018118000030517,0.0986658191680908,0.4986674251167876,0.03303527397
145,2022-05-26,0.0986658191680908,0.091810245513916,0.4547790070044878,0.03100578186
146,2022-05-27,0.091810245513916,0.0913190269470214,0.4983537963690769,0.02755550527
147,2022-05-28,0.0913190269470214,0.0966628170013427,0.4768270250682089,0.0452108673
148,2022-05-29,0.0966628170013427,0.0998067665100097,0.2721103450467728,0.02392272347
149,2022-05-30,0.0998067665100097,0.1045489597320556,0.5263058330609149,0.01947583708
150,2022-05-31,0.1045489597320556,0.1036619663238525,0.6165316976201627,0.02651300356
151,2022-06-01,0.1036619663238525,0.0947138500213623,0.4212869427389664,0.02230220978
152,2022-06-02,0.0947138500213623,0.0989768028259277,0.5152707404584651,0.02962777621
153,2022-06-03,0.0989768028259277,0.093769302368164,0.5200334044534067,0.02803059246
154,2022-06-04,0.093769302368164,0.0943059253692626,0.4806729325887589,0.02801117143
155,2022-06-05,0.0943059253692626,0.0934499740600585,0.5380858716162082,0.02102969701
156,2022-06-06,0.0934499740600585,0.0949277019500732,0.4676976632139237,0.01187622849
157,2022-06-07,0.0949277019500732,0.0922815704345703,0.2396118721597271,0.01861117892
158,2022-06-08,0.0922815704345703,0.0900377178192138,0.4729311530905424,0.02653898124
159,2022-06-09,0.0900377178192138,0.0923209285736084,0.5126406258976786,0.02220005781
160,2022-06-10,0.0923209285736084,0.0865282344818115,0.471347944462388,0.02114395058
161,2022-06-11,0.0865282344818115,0.080161771774292,0.5819126062665583,0.01517304438
162,2022-06-12,0.080161771774292,0.0745001792907714,0.5357442777619507,0.01455506948
163,2022-06-13,0.0745001792907714,0.0701019811630249,0.5112554314639637,0.01233102638
164,2022-06-14,0.0701019811630249,0.0736545705795288,0.4948002055264937,0.01232810594
165,2022-06-15,0.0736545705795288,0.0851027870178222,0.5816264753891924,0.03151346883
166,2022-06-16,0.0851027870178222,0.0709997701644897,0.512928805614349,0.01694813679
167,2022-06-17,0.0709997701644897,0.0729432010650634,0.341425847991409,0.01236017502
168,2022-06-18,0.0729432010650634,0.0705811882019043,0.4639004838721765,0.01406342364
169,2022-06-19,0.0705811882019043,0.0751670789718628,0.5063284735797628,0.00997553727
170,2022-06-20,0.0751670789718628,0.0788688087463378,0.4682752212059388,0.01309501356
171,2022-06-21,0.0788688087463378,0.0774219989776611,0.4583530619898082,0.02426849565
172,2022-06-22,0.0774219989776611,0.0740851116180419,0.4745651266015244,0.03026165113
173,2022-06-23,0.0740851116180419,0.077870922088623,0.520361911172544,0.02060945482
174,2022-06-24,0.077870922088623,0.0820590782165527,0.4726436165214932,0.01163182954
175,2022-06-25,0.0820590782165527,0.081337308883667,0.3960929553597823,0.01273917013
176,2022-06-26,0.081337308883667,0.0783556413650512,0.5009520194344463,0.011353923
177,2022-06-27,0.0783556413650512,0.0774410820007324,0.4992912821841316,0.00982313261
178,2022-06-28,0.0774410820007324,0.0731005191802978,0.5016429051267235,0.01109200887
