,dates,sentiment,pre_volu_eth,close_eth,previous_close_eth
50,2021-02-20,0.5319676319961603,0.34696091102,0.19195340576171874,0.1960164794921875
51,2021-02-21,0.2247028346228816,0.23626547717,0.193560107421875,0.19195340576171874
52,2021-02-22,0.8728505253690796,0.42409646036,0.1781992919921875,0.193560107421875
53,2021-02-23,0.4228781390391079,0.52029864713,0.15702039794921874,0.1781992919921875
54,2021-02-24,0.22097015918024,0.31329000537,0.162657568359375,0.15702039794921874
55,2021-02-25,0.566473829581649,0.24481681873,0.14757037353515626,0.162657568359375
56,2021-02-26,0.4989760872618139,0.31435997881,0.144603369140625,0.14757037353515626
57,2021-02-27,0.9058100981768936,0.20742103233,0.145997314453125,0.144603369140625
58,2021-02-28,0.94328062834601,0.2763702608,0.14160489501953125,0.145997314453125
59,2021-03-01,0.4674702510887392,0.24032838645,0.15647076416015626,0.14160489501953125
60,2021-03-02,0.6448867124863906,0.22523669722,0.14926087646484376,0.15647076416015626
61,2021-03-03,0.5001299874917599,0.2267478068,0.15758531494140626,0.14926087646484376
62,2021-03-04,0.5002611577263998,0.22906118718,0.1541914306640625,0.15758531494140626
63,2021-03-05,0.3646067281428544,0.21067146937,0.15332750244140625,0.1541914306640625
64,2021-03-06,0.515642362914679,0.22746262366,0.16547415771484375,0.15332750244140625
65,2021-03-07,0.557408532127738,0.2380993541,0.172315380859375,0.16547415771484375
66,2021-03-08,0.517280315978212,0.27630991158,0.18347279052734372,0.172315380859375
67,2021-03-09,0.6575338382811121,0.23461244507,0.1868048828125,0.18347279052734372
68,2021-03-10,0.4844225856339617,0.25154173185,0.1799166259765625,0.1868048828125
69,2021-03-11,0.5223710512361269,0.24013132909,0.18261949462890625,0.1799166259765625
70,2021-03-12,0.5017450041093862,0.22435821312,0.17721024169921876,0.18261949462890625
71,2021-03-13,0.4588481967065348,0.25014689475,0.19246854248046874,0.17721024169921876
72,2021-03-14,0.5789994076351085,0.19344589211,0.18545643310546875,0.19246854248046874
73,2021-03-15,0.4786201119422912,0.2624473881,0.17917022705078126,0.18545643310546875
74,2021-03-16,0.5149232191087021,0.2382850959,0.18069718017578126,0.17917022705078126
75,2021-03-17,0.4913222461852993,0.24512917348,0.18234493408203126,0.18069718017578126
76,2021-03-18,0.5367914856253151,0.23263845504,0.17828551025390624,0.18234493408203126
77,2021-03-19,0.5185852695091144,0.2124929771,0.18176241455078124,0.17828551025390624
78,2021-03-20,0.5110595891658618,0.2267767497,0.18126346435546875,0.18176241455078124
79,2021-03-21,0.7306701058282818,0.2297740462,0.1788217041015625,0.18126346435546875
80,2021-03-22,0.2962569177158118,0.23599296129,0.1691333984375,0.1788217041015625
81,2021-03-23,0.5176362875632281,0.21998237965,0.1678650146484375,0.1691333984375
82,2021-03-24,0.5137481341148294,0.31228051473,0.15934134521484375,0.1678650146484375
83,2021-03-25,0.5112587708165754,0.29650328701,0.15953592529296876,0.15934134521484375
84,2021-03-26,0.5153363849854083,0.22548516548,0.1702842041015625,0.15953592529296876
85,2021-03-27,0.4858394307628955,0.1810227771,0.171649462890625,0.1702842041015625
86,2021-03-28,0.5164393887204597,0.16599472938,0.169135595703125,0.171649462890625
87,2021-03-29,0.5307058185632622,0.22796570548,0.18196849365234372,0.169135595703125
88,2021-03-30,0.952135492810247,0.22512781703,0.184603369140625,0.18196849365234372
89,2021-03-31,0.632266786141693,0.30226902621,0.1918362060546875,0.184603369140625
90,2021-04-01,0.5014187915790306,0.30914259795,0.197727685546875,0.1918362060546875
91,2021-04-02,0.3310031110900282,0.34862511022,0.21432255859375,0.197727685546875
92,2021-04-03,0.6030308469768957,0.32011518871,0.20284224853515626,0.21432255859375
93,2021-04-04,0.4825708339255712,0.26006501902,0.2093122802734375,0.20284224853515626
94,2021-04-05,0.4643143569123009,0.2888939117,0.210788720703125,0.2093122802734375
95,2021-04-06,0.2905805966801969,0.29222865881,0.211837890625,0.210788720703125
96,2021-04-07,0.5171978329818167,0.36116271935,0.19710772705078125,0.211837890625
97,2021-04-08,0.519280488311987,0.25312956529,0.208857373046875,0.19710772705078125
98,2021-04-09,0.5332121504307026,0.19812472092,0.207210888671875,0.208857373046875
99,2021-04-10,0.5418116719324519,0.24986243611,0.2135942138671875,0.207210888671875
100,2021-04-11,0.5517378387778494,0.19692836132,0.2157656982421875,0.2135942138671875
101,2021-04-12,0.5122358050002402,0.21727936609,0.2139353271484375,0.2157656982421875
102,2021-04-13,0.522680736820899,0.29456642939,0.2299187744140625,0.2139353271484375
103,2021-04-14,0.4804470605898428,0.35592822986,0.243510498046875,0.2299187744140625
104,2021-04-15,0.5523242629946393,0.32325606817,0.25191162109375,0.243510498046875
105,2021-04-16,0.5221292732893967,0.36196928256,0.2431946533203125,0.25191162109375
106,2021-04-17,0.5026086084641836,0.32349808978,0.234489501953125,0.2431946533203125
107,2021-04-18,0.5726112632383529,0.50696368718,0.2237136962890625,0.234489501953125
108,2021-04-19,0.4964721919962775,0.34060654971,0.2166188720703125,0.2237136962890625
109,2021-04-20,0.6680239712148012,0.39433483315,0.23302109375,0.2166188720703125
110,2021-04-21,0.4749472975762309,0.38899067643,0.2364751708984375,0.23302109375
111,2021-04-22,0.4736517395232966,0.53575904724,0.240353515625,0.2364751708984375
112,2021-04-23,0.4728383883323083,0.55413933925,0.2363586181640625,0.240353515625
113,2021-04-24,0.5237456268480988,0.31854226936,0.2211625732421875,0.2363586181640625
114,2021-04-25,0.5380411659590133,0.31814355546,0.23160595703125,0.2211625732421875
115,2021-04-26,0.5437603701370927,0.35208325408,0.2534481689453125,0.23160595703125
116,2021-04-27,0.529064992214083,0.32275969215,0.2662865234375,0.2534481689453125
117,2021-04-28,0.5138737363482383,0.34269031076,0.2746380126953125,0.2662865234375
118,2021-04-29,0.4908573378909849,0.3257812799,0.2756876953125,0.2746380126953125
119,2021-04-30,0.5296549896741752,0.29777179889,0.277320703125,0.2756876953125
120,2021-05-01,0.5252003821832044,0.28726205272,0.2945892822265625,0.277320703125
121,2021-05-02,0.4594143920602112,0.28032013047,0.295205615234375,0.2945892822265625
122,2021-05-03,0.5284414768728076,0.49174290212,0.3431086181640625,0.295205615234375
123,2021-05-04,0.485215343755255,0.62402045158,0.325362939453125,0.3431086181640625
124,2021-05-05,0.5053703478313823,0.48334198383,0.3522783203125,0.325362939453125
125,2021-05-06,0.9446863976091414,0.44300394788,0.349088037109375,0.3522783203125
126,2021-05-07,0.2747004560632674,0.39607240515,0.348472900390625,0.349088037109375
127,2021-05-08,0.5651766917004173,0.50208491286,0.3902647705078125,0.348472900390625
128,2021-05-09,0.5176634091016964,0.50568290278,0.39288447265625,0.3902647705078125
129,2021-05-10,0.5159105886790332,0.62691789007,0.39522939453125,0.39288447265625
130,2021-05-11,0.4315785127250739,0.52679737865,0.4168701171875,0.39522939453125
131,2021-05-12,0.4703996729528059,0.69023382175,0.37858486328125,0.4168701171875
132,2021-05-13,0.4828492157124079,0.78398214539,0.37151484375,0.37858486328125
133,2021-05-14,0.5013599678265122,0.48174271215,0.4079057373046875,0.37151484375
134,2021-05-15,0.5060089121017199,0.42422321751,0.36381220703125,0.4079057373046875
135,2021-05-16,0.4973333594323098,0.47359478734,0.3587506103515625,0.36381220703125
136,2021-05-17,0.4975119708801069,0.54061732774,0.3282397705078125,0.3587506103515625
137,2021-05-18,0.5792485419618689,0.40416525218,0.3380070068359375,0.3282397705078125
138,2021-05-19,0.4560370488892925,0.84482912776,0.246067919921875,0.3380070068359375
139,2021-05-20,0.4989839264650556,0.6761082668,0.2784294189453125,0.246067919921875
140,2021-05-21,0.4946703805760439,0.53774070802,0.2430621337890625,0.2784294189453125
141,2021-05-22,0.5332491633885469,0.4208993766,0.229570556640625,0.2430621337890625
142,2021-05-23,0.6551838679938399,0.56005721977,0.2109579833984375,0.229570556640625
143,2021-05-24,0.4869844839705886,0.5369712174,0.2643591064453125,0.2109579833984375
144,2021-05-25,0.5076428879654847,0.49558333256,0.270662890625,0.2643591064453125
145,2021-05-26,0.5226182074806617,0.4249976602,0.288869873046875,0.270662890625
146,2021-05-27,0.5415717115061455,0.33373635283,0.2736488525390625,0.288869873046875
147,2021-05-28,0.4471338134367889,0.39999114805,0.241990625,0.2736488525390625
148,2021-05-29,0.4872869408327642,0.3377372022,0.227951416015625,0.241990625
149,2021-05-30,0.5729709739595457,0.25876619428,0.2390305419921875,0.227951416015625
150,2021-05-31,0.5294401063813932,0.3100738315,0.27149453125,0.2390305419921875
151,2021-06-01,0.5378277889058657,0.2736322309,0.2633518310546875,0.27149453125
152,2021-06-02,0.5392030028523648,0.27723267359,0.2706125,0.2633518310546875
153,2021-06-03,0.4907492812443792,0.30038207402,0.285512646484375,0.2706125
154,2021-06-04,0.4921791701120481,0.34173841611,0.2688195068359375,0.285512646484375
155,2021-06-05,0.4254592627579807,0.30496672724,0.2630576904296875,0.2688195068359375
156,2021-06-06,0.5094826135431544,0.25311639414,0.27150927734375,0.2630576904296875
157,2021-06-07,0.4711546955200848,0.30600111277,0.259026318359375,0.27150927734375
158,2021-06-08,0.4062216213023033,0.41909736778,0.2517438720703125,0.259026318359375
159,2021-06-09,0.5149747532113857,0.36075832186,0.260826708984375,0.2517438720703125
160,2021-06-10,0.6003274010270607,0.2875362639,0.24715185546875,0.260826708984375
161,2021-06-11,0.5087143663687281,0.24832564195,0.2353768798828125,0.24715185546875
162,2021-06-12,0.4743603826474712,0.2572436441,0.2372484375,0.2353768798828125
163,2021-06-13,0.523571716300225,0.2709294537,0.25083916015625,0.2372484375
164,2021-06-14,0.5051283154795975,0.26964576331,0.253789111328125,0.25083916015625
165,2021-06-15,0.5430750492936239,0.29005279219,0.2610936767578125,0.253789111328125
166,2021-06-16,0.4872348844623192,0.2410192618,0.236766357421875,0.2610936767578125
167,2021-06-17,0.3842803258579541,0.21871633186,0.2372001953125,0.236766357421875
168,2021-06-18,0.4379238776661036,0.22752818388,0.2231733154296875,0.2372001953125
169,2021-06-19,0.5228196750553364,0.18765854896,0.21784990234375,0.2231733154296875
170,2021-06-20,0.5653090445433602,0.22535930423,0.2246364501953125,0.21784990234375
171,2021-06-21,0.5230038755778729,0.33745173825,0.1888447509765625,0.2246364501953125
172,2021-06-22,0.4910751659687534,0.35547251725,0.18749500732421875,0.1888447509765625
173,2021-06-23,0.3463835320827891,0.28408659206,0.1989736328125,0.18749500732421875
174,2021-06-24,0.1891154277385558,0.20272845769,0.1988456298828125,0.1989736328125
175,2021-06-25,0.9363374081453704,0.22774334998,0.181321728515625,0.1988456298828125
176,2021-06-26,0.5354278836782771,0.20637542361,0.18292392578125,0.181321728515625
177,2021-06-27,0.5238921735431485,0.19885474742,0.19788946533203125,0.18292392578125
178,2021-06-28,0.4927734407337993,0.25514602841,0.2079657470703125,0.19788946533203125
179,2021-06-29,0.5230312065994935,0.24815124419,0.2160768310546875,0.2079657470703125
180,2021-06-30,0.5070426582135611,0.25828056268,0.2274547607421875,0.2160768310546875
181,2021-07-01,0.5342901051044464,0.29061701793,0.211360546875,0.2274547607421875
182,2021-07-02,0.357079041058588,0.31796212554,0.2150040283203125,0.211360546875
183,2021-07-03,0.423220130968476,0.17433361641,0.22261142578125,0.2150040283203125
184,2021-07-04,0.5752884494788194,0.18787107473,0.232172412109375,0.22261142578125
185,2021-07-05,0.5891872736851126,0.20103794829,0.219858251953125,0.232172412109375
186,2021-07-06,0.5296767216909213,0.20891861314,0.2324679443359375,0.219858251953125
187,2021-07-07,0.6518774524350405,0.22398345285,0.2315161865234375,0.2324679443359375
188,2021-07-08,0.4848922716842253,0.23188123689,0.21200263671875,0.2315161865234375
189,2021-07-09,0.3527559839599726,0.23029574602,0.21466923828125,0.21200263671875
190,2021-07-10,0.5397893013012998,0.17581542471,0.2111403564453125,0.21466923828125
191,2021-07-11,0.5151884641321769,0.14705386138,0.2139664794921875,0.2111403564453125
192,2021-07-12,0.5159145033945782,0.17768129077,0.20367210693359372,0.2139664794921875
193,2021-07-13,0.4936941673962524,0.16621628658,0.1940083984375,0.20367210693359372
194,2021-07-14,0.5081459334795029,0.17342819679,0.1994331298828125,0.1940083984375
195,2021-07-15,0.6073181431414693,0.15688092552,0.19111756591796875,0.1994331298828125
196,2021-07-16,0.5268741419072555,0.14884569147,0.18803829345703124,0.19111756591796875
197,2021-07-17,0.7816627651667202,0.13364282076,0.18988251953125,0.18803829345703124
198,2021-07-18,0.5557170289901602,0.13791868728,0.18955521240234371,0.18988251953125
199,2021-07-19,0.552150255125603,0.14157735481,0.1817296630859375,0.18955521240234371
200,2021-07-20,0.5419583262458908,0.17368597636,0.17875107421875,0.1817296630859375
201,2021-07-21,0.5189513162799768,0.21253359756,0.19909708251953126,0.17875107421875
202,2021-07-22,0.3300716056326197,0.17495480331,0.20252027587890625,0.19909708251953126
203,2021-07-23,0.5197833451717466,0.16200392492,0.2124776611328125,0.20252027587890625
204,2021-07-24,0.4950893964739972,0.16057446601,0.218921875,0.2124776611328125
205,2021-07-25,0.5060089121017199,0.14566483636,0.2191373779296875,0.218921875
206,2021-07-26,0.5083437826843873,0.29614324233,0.223336669921875,0.2191373779296875
207,2021-07-27,0.5164614647901707,0.23067480378,0.229833349609375,0.223336669921875
208,2021-07-28,0.455598011862078,0.18991302378,0.229654541015625,0.229833349609375
209,2021-07-29,0.0896151689766637,0.16313373113,0.2380956787109375,0.229654541015625
210,2021-07-30,0.3890421211717214,0.20212848934,0.246696142578125,0.2380956787109375
211,2021-07-31,0.5623067684713569,0.18001710283,0.25362099609375,0.246696142578125
212,2021-08-01,0.4865125681494347,0.22697987055,0.256185205078125,0.25362099609375
213,2021-08-02,0.5036617852201792,0.22162754104,0.26101533203125,0.256185205078125
214,2021-08-03,0.533963577415865,0.22696753413,0.2502349609375,0.26101533203125
215,2021-08-04,0.3722992545867492,0.25038698173,0.2724619873046875,0.2502349609375
216,2021-08-05,0.5001493701758595,0.31057928075,0.2827328857421875,0.2724619873046875
217,2021-08-06,0.530829813735387,0.26528577879,0.2890941650390625,0.2827328857421875
218,2021-08-07,0.606533886664759,0.33081467129,0.315723876953125,0.2890941650390625
219,2021-08-08,0.5917505561711396,0.28433638008,0.3013732666015625,0.315723876953125
220,2021-08-09,0.4725531837070617,0.31983260936,0.3167856201171875,0.3013732666015625
221,2021-08-10,0.5520441700400422,0.2760522171,0.3141691162109375,0.3167856201171875
222,2021-08-11,0.468242342793402,0.26729035052,0.31642451171875,0.3141691162109375
223,2021-08-12,0.4839545455592712,0.25403699845,0.3043414306640625,0.31642451171875
224,2021-08-13,0.5116642563322129,0.23868866254,0.3322211669921875,0.3043414306640625
225,2021-08-14,0.5280817715145982,0.19860862133,0.3265443359375,0.3322211669921875
226,2021-08-15,0.5350580511652013,0.22166205051,0.3310504150390625,0.3265443359375
227,2021-08-16,0.5138232067224827,0.23080039949,0.3156509521484375,0.3310504150390625
228,2021-08-17,0.559097047803097,0.25509056745,0.3014845947265625,0.3156509521484375
229,2021-08-18,0.520071137597747,0.21539248425,0.302008984375,0.3014845947265625
230,2021-08-19,0.5298372201149647,0.1954629036,0.31827021484375,0.302008984375
231,2021-08-20,0.4131121095949782,0.20885619828,0.3286935302734375,0.31827021484375
232,2021-08-21,0.5274905848973531,0.18113977628,0.3226083984375,0.3286935302734375
233,2021-08-22,0.5113873767640337,0.1598327846,0.3242115478515625,0.3226083984375
234,2021-08-23,0.5015025309001913,0.20511110509,0.331925732421875,0.3242115478515625
235,2021-08-24,0.4959626653882064,0.20131028906,0.3172456298828125,0.331925732421875
236,2021-08-25,0.4373441360727411,0.18902728235,0.3224915283203125,0.3172456298828125
237,2021-08-26,0.4875351592660954,0.17405668117,0.3100325439453125,0.3224915283203125
238,2021-08-27,0.5039450815709432,0.18489602004,0.3270600830078125,0.3100325439453125
239,2021-08-28,0.4390861462848254,0.13709633698,0.32444033203125,0.3270600830078125
240,2021-08-29,0.5062811473364546,0.13296586731,0.3227002685546875,0.32444033203125
241,2021-08-30,0.48240173036565,0.19306924485,0.3224374267578125,0.3227002685546875
242,2021-08-31,0.5182768915502537,0.27280502987,0.3433732666015625,0.3224374267578125
243,2021-09-01,0.4370183535207299,0.30070890104,0.3834828125,0.3433732666015625
244,2021-09-02,0.527244554994269,0.2438739733,0.3790989990234375,0.3834828125
245,2021-09-03,0.542668302614737,0.26207765094,0.394061474609375,0.3790989990234375
246,2021-09-04,0.3410258458774868,0.20806963328,0.3887828369140625,0.394061474609375
247,2021-09-05,0.4987467966538614,0.18371468576,0.3952133544921875,0.3887828369140625
248,2021-09-06,0.5192407992858352,0.18674691198,0.392837939453125,0.3952133544921875
249,2021-09-07,0.2799219405674356,0.39131346397,0.3426394287109375,0.392837939453125
250,2021-09-08,0.472450263729667,0.31738430771,0.3497315185546875,0.3426394287109375
251,2021-09-09,0.5633987039311456,0.24118055831,0.3427340087890625,0.3497315185546875
252,2021-09-10,0.5179970309241945,0.22355974097,0.3211505859375,0.3427340087890625
253,2021-09-11,0.5194831292740707,0.18627122934,0.3270278076171875,0.3211505859375
254,2021-09-12,0.5140632238125862,0.16810411424,0.3410134521484375,0.3270278076171875
255,2021-09-13,0.3677596590980151,0.22721552948,0.328551171875,0.3410134521484375
256,2021-09-14,0.506360314549494,0.19125420848,0.3429169677734375,0.328551171875
257,2021-09-15,0.5249559106928813,0.17548551804,0.361528271484375,0.3429169677734375
258,2021-09-16,0.5557841845563367,0.20093903064,0.3571294921875,0.361528271484375
259,2021-09-17,0.5334569165596887,0.17722363229,0.3398538818359375,0.3571294921875
260,2021-09-18,0.5861609938725796,0.15995220233,0.3432018310546875,0.3398538818359375
261,2021-09-19,0.5015529803497816,0.14257609743,0.3329447998046875,0.3432018310546875
262,2021-09-20,0.5600411441218311,0.27371684581,0.2958993408203125,0.3329447998046875
263,2021-09-21,0.5391199773308722,0.30405062665,0.276443115234375,0.2958993408203125
264,2021-09-22,0.5256982478247183,0.23742102645,0.3077867919921875,0.276443115234375
265,2021-09-23,0.4873590082717832,0.18516291047,0.3155523681640625,0.3077867919921875
266,2021-09-24,0.5346692443491181,0.25595422789,0.2931669189453125,0.3155523681640625
267,2021-09-25,0.5381943784660574,0.18932786754,0.2925565673828125,0.2931669189453125
268,2021-09-26,0.5330766881475814,0.2117276631,0.3062265380859375,0.2925565673828125
269,2021-09-27,0.5177858231007247,0.19164053681,0.2934138916015625,0.3062265380859375
270,2021-09-28,0.5323135780888072,0.1689507907,0.2807296630859375,0.2934138916015625
271,2021-09-29,0.4695000420436269,0.15763456158,0.2853143310546875,0.2807296630859375
272,2021-09-30,0.5139819496963255,0.17661065099,0.3001678955078125,0.2853143310546875
273,2021-10-01,0.5499763779133084,0.22307625573,0.330751611328125,0.3001678955078125
274,2021-10-02,0.5281234839734464,0.19202671704,0.33916943359375,0.330751611328125
275,2021-10-03,0.5050316950248143,0.15516566862,0.3418358642578125,0.33916943359375
276,2021-10-04,0.5268721523040539,0.17747154101,0.3380089111328125,0.3418358642578125
277,2021-10-05,0.4801270211961984,0.1663259167,0.35185185546875,0.3380089111328125
278,2021-10-06,0.5246197067619558,0.21855226591,0.358056201171875,0.35185185546875
279,2021-10-07,0.3893651652906247,0.19090322927,0.3587974853515625,0.358056201171875
280,2021-10-08,0.4492118347090839,0.16222029488,0.356375927734375,0.3587974853515625
281,2021-10-09,0.543893473322288,0.12707036942,0.3575716796875,0.356375927734375
282,2021-10-10,0.4738985496851574,0.16171746693,0.3425852783203125,0.3575716796875
283,2021-10-11,0.5048188596964777,0.18579189588,0.354535400390625,0.3425852783203125
284,2021-10-12,0.5076747300254772,0.18109578443,0.34925732421875,0.354535400390625
285,2021-10-13,0.5902248167565669,0.16211275589,0.360620166015625,0.34925732421875
286,2021-10-14,0.5996697093696605,0.19443499909,0.378601416015625,0.360620166015625
287,2021-10-15,0.5293816343760839,0.20966841512,0.3862634765625,0.378601416015625
288,2021-10-16,0.4998961212874311,0.16578095629,0.3830382080078125,0.3862634765625
289,2021-10-17,0.5162845704280622,0.15908090346,0.38471044921875,0.3830382080078125
290,2021-10-18,0.5306507278569806,0.17386204158,0.374876025390625,0.38471044921875
291,2021-10-19,0.4842851908619495,0.15998757133,0.387765087890625,0.374876025390625
292,2021-10-20,0.537019363645926,0.20338319988,0.41559921875,0.387765087890625
293,2021-10-21,0.4210419229609147,0.2822066182,0.405432275390625,0.41559921875
294,2021-10-22,0.5062723324777243,0.19432937968,0.3970181884765625,0.405432275390625
295,2021-10-23,0.5300027895922094,0.14781537792,0.417166357421875,0.3970181884765625
296,2021-10-24,0.4949166073171469,0.14978083638,0.4087903076171875,0.417166357421875
297,2021-10-25,0.4803208540501477,0.1599572704,0.4217876953125,0.4087903076171875
298,2021-10-26,0.52817529829803,0.17157714562,0.413110205078125,0.4217876953125
299,2021-10-27,0.5119128182068803,0.26219530404,0.393025732421875,0.413110205078125
300,2021-10-28,0.5525933749021151,0.25958154575,0.428731884765625,0.393025732421875
301,2021-10-29,0.5357654653677537,0.22967641914,0.441474658203125,0.428731884765625
302,2021-10-30,0.5123059696110438,0.14615490626,0.4325650390625,0.441474658203125
303,2021-10-31,0.3983907863466562,0.17498160238,0.428807421875,0.4325650390625
304,2021-11-01,0.5238927020456708,0.17985288261,0.4324626953125,0.428807421875
305,2021-11-02,0.5901198900539855,0.20794448222,0.4584798828125,0.4324626953125
306,2021-11-03,0.5304121674923213,0.21220463155,0.460719384765625,0.4584798828125
307,2021-11-04,0.5271879664011409,0.18415244464,0.453732421875,0.460719384765625
308,2021-11-05,0.5446125648534478,0.15086003586,0.44862431640625,0.453732421875
309,2021-11-06,0.5213212293328789,0.144290767,0.45215810546875,0.44862431640625
310,2021-11-07,0.5135177629164749,0.13541376033,0.46205546875,0.45215810546875
311,2021-11-08,0.5677577183750188,0.19290896267,0.481208740234375,0.46205546875
312,2021-11-09,0.5244155716842741,0.20834172627,0.473506884765625,0.481208740234375
313,2021-11-10,0.5693610749810298,0.22748160545,0.463617431640625,0.473506884765625
314,2021-11-11,0.5324079798371247,0.17933201129,0.473038427734375,0.463617431640625
315,2021-11-12,0.5529995724137914,0.18316060208,0.4667115234375,0.473038427734375
316,2021-11-13,0.5070042808426156,0.14457436261,0.465146044921875,0.4667115234375
317,2021-11-14,0.5089964940316251,0.12172962219,0.462635888671875,0.465146044921875
318,2021-11-15,0.5170972655961833,0.16275851299,0.455750390625,0.462635888671875
319,2021-11-16,0.5726408583425325,0.27417502801,0.4216365234375,0.455750390625
320,2021-11-17,0.4904317958232876,0.2218346185,0.428759375,0.4216365234375
321,2021-11-18,0.4868275049389193,0.21383250893,0.400065087890625,0.428759375
322,2021-11-19,0.5092832861633875,0.20626269711,0.4298306640625,0.400065087890625
323,2021-11-20,0.3974635350196301,0.15448261277,0.440993115234375,0.4298306640625
324,2021-11-21,0.5264995368443436,0.14094831413,0.426973291015625,0.440993115234375
325,2021-11-22,0.5028851537682258,0.19752218877,0.4088457763671875,0.426973291015625
326,2021-11-23,0.5208278298188634,0.22133497059,0.4340763671875,0.4088457763671875
327,2021-11-24,0.5336419985699637,0.21838037128,0.42399814453125,0.4340763671875
328,2021-11-25,0.5147845503922541,0.18705358318,0.42747431640625,0.42399814453125
329,2021-11-26,0.47464091617135,0.26281795488,0.4030908935546875,0.42747431640625
330,2021-11-27,0.4841469972255411,0.16515693874,0.4096912109375,0.4030908935546875
331,2021-11-28,0.5396365910013163,0.1595312634,0.429445361328125,0.4096912109375
332,2021-11-29,0.5170650963996808,0.19086475837,0.444510498046875,0.429445361328125
333,2021-11-30,0.5122542959548713,0.28626354111,0.463147900390625,0.444510498046875
