Date,Score
2021-03-02,2.5611790250012016
2021-03-03,2.6134036841044948
2021-03-06,2.4022353029492143
2021-03-09,2.7616213149731967
2021-03-10,2.6106463664469834
2021-03-11,2.5130430423209185
2021-03-14,2.863056316191764
2021-03-17,2.4823609599813876
2021-03-18,3.340119856074006
2021-03-21,2.3747364878811545
2021-03-22,2.368258697616483
2021-03-24,2.3641919416615416
2021-03-29,2.618728134240494
2021-03-31,2.6902058297950666
2021-04-01,2.7188018506854634
2021-04-02,2.645324961070415
2021-04-03,2.569368681741192
2021-04-04,2.454286689454925
2021-04-05,2.6482749483708763
2021-04-06,2.626001910916022
2021-04-07,2.2970719603010563
2021-04-10,2.6422073843640375
2021-04-11,2.426076718776275
2021-04-13,2.526851739156912
2021-04-14,4.723431988045707
2021-04-15,1.3735022803163368
2021-04-16,2.8258834585020867
2021-04-18,2.588317045508482
2021-04-19,2.579552943395166
2021-04-20,2.15789256362537
2021-04-21,2.3519983647640292
2021-04-22,2.41424607856204
2021-04-23,2.5067998391325608
2021-04-26,2.5300445605086
2021-04-27,2.4866667971615493
2021-04-28,2.4875598544005344
2021-04-29,2.8962427098093446
2021-04-30,2.2801852444464625
2021-05-01,2.494919632325278
2021-05-03,2.4733519028802196
2021-05-04,2.6662458169427348
2021-05-05,3.2759193399691995
2021-05-06,2.4349224198529433
2021-05-07,2.538214439827424
2021-05-08,2.6130910374033083
2021-05-09,2.707858557530728
2021-05-10,2.2356690671839443
2021-05-11,2.436434704163821
2021-05-12,2.8648548697977283
2021-05-13,2.647200531906966
2021-05-14,2.6891389445293283
2021-05-15,2.6960150142618247
2021-05-16,2.4537464062218963
2021-05-17,2.4608958505602407
2021-05-19,2.1272963137899037
2021-05-20,2.5474130677157723
2021-05-22,2.355773477600424
2021-05-23,2.031108106511517
2021-05-24,2.5748737660569283
2021-05-25,3.001637005135304
2021-05-26,2.54357183184364
2021-05-27,2.3718019132373565
2021-05-28,2.617858581501125
2021-05-30,2.5256415773979874
2021-05-31,2.715375246468119
2021-06-03,2.436174422311596
2021-06-04,1.9214016292897707
2021-06-05,2.189619388330518
2021-06-06,2.614098375276683
2021-06-07,2.826545222716801
2021-06-08,2.6150193778893644
2021-06-09,2.455375829843767
2021-06-10,1.7319176604139457
2021-06-11,0.9455771386927792
2021-06-12,4.681687040726852
2021-06-16,2.677139418391385
2021-06-18,2.619460867715743
2021-06-24,2.463867203668997
2021-06-27,2.615156032997468
2021-06-28,2.5352132910678056
2021-06-29,2.671450525522232
2021-06-30,1.78539520529294
2021-07-02,2.1161006548423806
2021-07-05,2.876442247394097
2021-07-06,2.945936368425563
2021-07-07,2.648383608454606
2021-07-09,3.2593872621752027
2021-07-10,2.4244613584211265
2021-07-13,1.7637799197998631
2021-07-14,2.6989465065064997
2021-07-15,2.575942320660885
2021-07-17,2.579572516972891
2021-07-19,2.468470836981262
2021-07-21,2.540729667397515
2021-07-22,3.036590715707346
2021-07-23,2.6343707095362774
2021-07-25,3.9083138258336008
2021-07-26,2.778585144950801
2021-07-28,2.760751275628015
2021-07-29,2.709791631229454
2021-07-31,2.594756581399884
2021-08-01,1.6503580281630987
2021-08-02,2.598916725858733
2021-08-04,2.475446982369986
2021-08-05,2.5300445605086
2021-08-06,2.5417189134219367
2021-08-07,2.582307323950854
2021-08-09,2.2779900593103903
2021-08-10,0.44807584488331864
2021-08-12,1.9452106058586072
2021-08-13,2.811533842356784
2021-08-14,2.432562840747173
2021-08-15,2.518308926100896
2021-08-16,2.6698178870793248
2021-08-17,1.861496272933746
2021-08-18,2.5007468508792976
2021-08-20,2.6541490686769347
2021-08-21,3.032669433323796
2021-08-22,2.958752780855698
2021-08-23,2.3627659185353087
2021-08-24,2.760220850200211
2021-08-25,2.34121171396701
2021-08-26,2.4197727277963557
2021-08-27,2.5583212816610645
2021-08-28,2.6404088575729907
2021-08-29,2.6752902558260065
2021-08-30,2.5691160336124135
2021-08-31,2.795485239015485
2021-09-01,2.600355687988735
2021-09-02,2.6491861005748234
2021-09-03,2.065560547974891
2021-09-04,2.637452924486765
2021-09-05,2.5569368838201685
2021-09-06,2.5075126545009563
2021-09-07,2.4798133269410316
2021-09-08,2.1867206803637056
2021-09-09,2.437675796330477
2021-09-10,2.519725407854716
2021-09-11,2.195430731424127
2021-09-12,2.5314057366822733
2021-09-13,2.4120086518282506
2021-09-14,2.5913844577512686
2021-09-15,2.185091767603649
2021-09-16,2.636222774971345
2021-09-17,2.713341513073685
2021-09-18,1.7051292293874345
2021-09-19,2.493733983269307
2021-09-20,2.5962039964291765
2021-09-21,1.399609702837178
2021-09-22,2.362251318648335
2021-09-23,2.8169935196557274
2021-09-24,2.589985154620972
2021-09-25,2.5974156463703535
2021-09-26,2.5703161190629307
2021-09-27,1.8387982954900757
2021-09-28,2.53180157274747
2021-09-29,2.6247795534644065
2021-09-30,2.778920922781684
2021-10-01,2.667284582798444
2021-10-02,2.9308049693628977
2021-10-03,2.5077649017489074
2021-10-04,2.800205720609156
2021-10-05,2.6955998866543616
2021-10-06,2.6284912391235915
2021-10-07,2.4367950413589163
2021-10-08,2.6733462217455903
2021-10-09,2.690971892330287
2021-10-10,2.665383440737907
2021-10-11,2.588929115503624
2021-10-12,2.6615678904440356
2021-10-13,2.3475002102181346
2021-10-14,2.5699097484816273
2021-10-15,2.7498818895665424
2021-10-16,2.6406174198672323
2021-10-17,2.525158475124071
2021-10-18,2.6343607615202695
2021-10-19,2.4006351059809914
2021-10-20,2.6230985338097783
2021-10-21,1.946825826453124
2021-10-22,2.24605917354542
2021-10-23,2.7194673666114397
2021-10-24,2.3694927484257873
2021-10-25,2.5240942984823884
2021-10-26,2.538373650127386
2021-10-27,2.9511240837828345
2021-10-28,2.998348546848302
2021-10-29,2.64690817188042
2021-10-30,2.499480606437156
2021-10-31,2.581422852140311
2021-11-01,2.6532536392849035
2021-11-02,2.4214259543097474
2021-11-03,2.68509681822963
2021-11-04,2.1052096148045734
2021-11-05,2.5313616623886217
2021-11-06,2.6500139479610465
2021-11-07,2.4745830365857344
2021-11-08,2.4016042702507385
2021-11-09,2.64087649149015
2021-11-10,2.559564091034401
2021-11-11,2.7629668745105755
2021-11-12,2.6788273268387686
2021-11-13,2.5615298480552187
2021-11-14,1.991953931733281
2021-11-15,2.619463510228354
2021-11-16,2.9505994502699275
2021-11-17,2.652060837461607
2021-11-18,2.6359398320057044
2021-11-19,2.7230628242672394
2021-11-20,2.606606146664395
2021-11-21,2.5675888145823746
2021-11-22,2.838788591875094
2021-11-23,2.6220778584213704
2021-11-24,2.8468053749051494
2021-11-25,2.662039899185624
2021-11-26,2.7649978620689573
2021-11-27,2.5350214042130785
2021-11-28,2.5449824701581254
2021-11-29,2.585486327980916
2021-11-30,2.8632042917126626
2021-12-01,2.452158979116438
2021-12-02,2.434137524694597
2021-12-03,2.546416430816938
2021-12-04,1.987317675098151
2021-12-05,2.6324976842217183
2021-12-06,2.514425768841129
2021-12-07,2.6041391490943173
2021-12-08,2.6682099928498184
2021-12-09,2.5739227519612706
2021-12-10,2.3732045808567506
2021-12-11,2.4207349861277057
2021-12-12,2.698182955006582
2021-12-14,2.5853254819984035
2021-12-15,2.5612714797743563
2021-12-16,2.516285646336709
2021-12-17,2.4312795742066085
2021-12-18,2.7037572312329314
2021-12-19,2.5195602351282247
2021-12-20,2.6165758888210195
2021-12-21,2.732769920715581
2021-12-22,2.9669849592621653
2021-12-23,2.598635632922643
2021-12-24,2.707426969549114
2021-12-25,2.771599339399467
2021-12-26,2.77823737906988
2021-12-27,2.7992794988218
2021-12-28,2.32204164282802
2021-12-29,2.7784808967076486
2021-12-30,2.9007289273865857
2021-12-31,2.4774634269497633
2022-01-01,2.6092746920562515
2022-01-02,2.722372735546016
2022-01-03,2.494192389023917
2022-01-04,2.777476090121951
2022-01-05,2.0428229189734926
2022-01-06,2.4198031153952893
2022-01-07,2.494016085635215
2022-01-08,2.5896301732265505
2022-01-09,2.5126805013598403
2022-01-10,2.115331193323045
2022-01-11,2.6820973128024903
2022-01-12,2.189960904320713
2022-01-13,2.5902467790732158
2022-01-14,2.2349326861465064
2022-01-15,2.6544460431184915
2022-01-16,2.7913588708553654
2022-01-17,1.7491220276627648
2022-01-18,2.449504336452573
2022-01-19,2.665151572275713
2022-01-20,2.4732251840440242
2022-01-21,2.189781374537685
2022-01-22,2.350468588406245
2022-01-23,2.6863413370172484
2022-01-24,2.275514521628176
2022-01-25,2.2882660642467605
2022-01-26,2.6146150651407427
2022-01-27,2.4402700591343747
2022-01-28,2.8740505140136765
2022-01-29,2.625292880550223
2022-01-30,2.6253114258337344
2022-01-31,3.1373392281938655
2022-02-01,2.2914845828506474
2022-02-02,2.722237415600031
2022-02-03,2.4958843281346006
2022-02-04,2.6681786438932154
2022-02-05,2.430560690440418
2022-02-06,2.425116427088259
2022-02-07,2.5992082709816295
2022-02-08,2.6125983206349943
2022-02-09,2.8506092338587643
2022-02-10,2.364362046949505
2022-02-11,2.5902674290054044
2022-02-12,2.5508657028428243
2022-02-13,2.507574269063875
2022-02-14,2.6526368039585235
2022-02-15,2.619641898633226
2022-02-16,2.795929072253528
2022-02-17,2.6094770852930007
2022-02-18,2.503840230453941
2022-02-19,2.6967549636273063
2022-02-20,2.5863488352598094
2022-02-21,2.7200396423658955
2022-02-22,2.318629975146404
2022-02-23,2.2288011328970176
2022-02-24,2.178987751606982
2022-02-25,2.6141159466460144
2022-02-26,2.7692735307821663
2022-02-27,2.6322877362189443
2022-02-28,2.811996625488638
2022-03-01,2.581852187490949
2022-03-02,2.997895018885997
2022-03-03,1.8875203875105067
2022-03-04,2.9719360588834793
2022-03-05,2.541871645004437
2022-03-06,2.7657743630265808
2022-03-07,2.3460653914661966
2022-03-08,2.855924254948151
2022-03-09,1.8055007249379285
2022-03-10,3.1941894271117652
2022-03-11,2.4628547803029615
2022-03-12,2.535100101173151
2022-03-13,2.6808533567583117
2022-03-14,2.7609329610232534
2022-03-15,2.5101777157969134
2022-03-16,2.621304945889246
2022-03-17,2.4405098467751136
2022-03-18,2.6142472497700995
2022-03-19,2.530951604585442
2022-03-20,2.397108019319653
2022-03-21,2.35330523626188
2022-03-22,2.645927813116889
2022-03-23,2.4956280668135618
2022-03-24,2.1762453527754526
2022-03-25,2.471654993491149
2022-03-26,2.6219195214410864
2022-03-27,2.42629812178699
2022-03-28,2.5538966597916826
2022-03-29,1.9760922723602123
2022-03-30,2.5830425591361115
2022-03-31,2.350358619123222
2022-04-01,2.8326520379303344
2022-04-02,2.695722282330724
2022-04-03,2.601711109276145
2022-04-04,2.794750089468204
2022-04-05,2.370452222914229
2022-04-06,2.698200256549209
2022-04-07,2.670573154112149
2022-04-08,2.7371126590248753
2022-04-09,2.5925175993559466
2022-04-10,2.6098498920573667
2022-04-11,2.6963063400254814
2022-04-12,2.571410464037824
2022-04-13,2.5297906648404553
2022-04-14,2.3369530902588043
2022-04-15,2.5822714899787265
2022-04-16,2.9287961602815153
2022-04-17,2.3586578564141747
2022-04-18,2.7422354982838892
2022-04-19,2.354354535131366
2022-04-20,2.6251529868088825
2022-04-21,2.7833642738843656
2022-04-22,2.8472633040594966
2022-04-23,2.7661875940878566
2022-04-24,2.4622130982150336
2022-04-25,2.4309025255296173
2022-04-26,2.527737948635938
2022-04-27,2.4867226268777385
2022-04-28,2.672969465393468
2022-04-29,2.962331100751244
2022-04-30,2.7221561763505693
2022-05-01,2.2042240020467205
2022-05-02,2.486869804428857
2022-05-03,2.5930726727495976
2022-05-04,2.720891711976568
2022-05-05,2.4770515913867173
2022-05-06,2.191498344883458
2022-05-07,2.645663934077734
2022-05-08,2.1972332745619894
2022-05-09,2.6323279993855313
2022-05-10,2.3309805344355436
2022-05-11,2.359515752807191
2022-05-12,2.247728242673294
2022-05-13,2.5146338548812537
2022-05-14,2.668578850617031
2022-05-15,2.536838622900988
2022-05-16,2.686793972996765
2022-05-17,2.234288071013173
2022-05-18,2.592493603025691
2022-05-19,2.893466903158684
2022-05-20,2.739986729019756
2022-05-21,2.6853128315978774
2022-05-22,2.5573633112183867
2022-05-23,2.5460350153369866
2022-05-24,2.61704487708208
2022-05-25,2.254023806842145
2022-05-26,2.4941927467402705
2022-05-27,2.1468830168366058
2022-05-28,2.4926903547617942
2022-05-30,0.4417976704105908
2022-05-31,2.534057481161859
2022-06-01,1.9482333347288143
2022-06-02,2.5997623837619157
2022-06-03,2.674328011659751
2022-06-04,2.5717102550304483
2022-06-05,2.5889713862350776
2022-06-06,2.5050478537839687
2022-06-07,2.415751347304959
2022-06-08,3.088356635668859
2022-06-09,2.310198751301872
2022-06-10,2.1709047771831185
2022-06-11,1.8342253071261152
2022-06-12,2.7971373925720613
2022-06-13,1.318938131012827
2022-06-14,2.6064345882753623
2022-06-15,2.4321769665573045
2022-06-16,2.405372594317493
2022-06-17,2.362511865340988
2022-06-18,2.1322004487743196
2022-06-19,2.4240428732876955
2022-06-20,3.1024621949447573
2022-06-21,2.60632122080744
2022-06-22,2.697078484387385
2022-06-23,2.6001452132207845
2022-06-24,2.328882878008794
2022-06-25,2.520526096787514
2022-06-26,2.399683427813028
2022-06-27,1.9533613077930183
2022-06-28,3.0850004480897693
2022-06-29,2.579006241045294
2022-06-30,2.4918084712139836
2022-07-01,2.54913401683006
2022-07-02,2.4847989128881554
2022-07-03,1.7292125738853303
2022-07-04,2.5168146013168164
2022-07-05,2.4444938687705924
2022-07-06,2.8135433524965445
2022-07-07,2.479330080992306
2022-07-08,2.016535165524643
2022-07-09,2.6194627334137537
2022-07-10,2.4002242971578207
2022-07-11,2.447889073714453
2022-07-12,2.4259841930193815
2022-07-13,1.9790645707238734
2022-07-14,2.964416245631637
2022-07-15,2.8690257859011727
2022-07-16,2.893654369883909
2022-07-18,2.7448990399142024
2022-07-19,3.542875566866266
2022-07-20,2.644505769820853
2022-07-21,3.3756742220362184
2022-07-22,3.0242059436947644
2022-07-23,2.3602099540223587
2022-07-24,2.5971346072267414
2022-07-25,3.079187939237141
2022-07-26,2.3534026646142903
2022-07-27,2.607752007014989
2022-07-28,2.702335327759208
2022-07-30,2.2486526092683827
2022-07-31,2.303522080606626
2022-08-01,2.7724512786267854
2022-08-02,2.3434726456736623
2022-08-03,2.7119039248939028
2022-08-05,2.526282804659723
2022-08-06,2.7339713518034423
2022-08-08,2.2915556729256887
2022-08-09,2.536011451609974
2022-08-10,2.592977423005388
2022-08-11,2.4009280152558548
2022-08-12,2.4677801466457274
2022-08-13,2.0894557761082866
2022-08-14,2.5857286879700645
2022-08-15,2.654215230365009
2022-08-16,1.8991831271899375
2022-08-17,2.464671107341054
2022-08-18,2.661217619097136
2022-08-19,2.012486838407083
2022-08-20,2.6722128965810614
2022-08-21,1.8492029101653216
2022-08-22,2.084233518627648
2022-08-23,3.0867882958187858
2022-08-24,2.639723580466786
2022-08-25,2.647285752227887
2022-08-27,2.566254281169689
2022-08-28,2.519283463393345
2022-08-29,2.2842586768094586
2022-08-30,2.5151152126975984
2022-08-31,2.623469478990498
2022-09-01,2.521947884669765
2022-09-02,1.7779938882698199
2022-09-03,1.9555310184068133
2022-09-05,2.6192217996494853
2022-09-06,2.057734389469309
2022-09-07,2.939908223879911
2022-09-08,2.646460190471029
2022-09-09,2.5717436698024705
2022-09-10,3.7710552775496655
2022-09-12,4.815566354874028
2022-09-13,2.133243741741823
2022-09-14,3.2393182279729147
2022-09-15,2.915195447192714
2022-09-16,1.9543388159026196
2022-09-17,0.087836828375424
2022-09-18,2.7382782506271353
2022-09-19,2.1479045984668144
2022-09-20,2.7372615279867274
2022-09-24,2.747072070840564
2022-09-25,2.5194716272365354
2022-09-26,2.689957867608356
2022-09-27,2.532280774567579
2022-09-28,2.9265383512775065
2022-09-29,2.6394070863592614
2022-09-30,2.6436167472463543
2022-10-01,2.7410965345573937
2022-10-02,2.3970770718071424
2022-10-03,1.4037453157597044
2022-10-05,2.4053090108047868
2022-10-07,2.6656004423816078
2022-10-08,2.3607473376729837
2022-10-10,2.617292684629628
2022-10-12,2.658463396516674
2022-10-15,2.785576262449546
2022-10-16,2.5150505912841985
2022-10-17,2.860195788265422
2022-10-20,3.646910074886899
2022-10-23,1.157383838393396
2022-10-24,2.2441734939722773
2022-10-25,2.3619511830606443
2022-10-26,2.929581274676623
2022-10-27,2.678066004946407
2022-10-28,2.5378826866632007
2022-10-31,2.4532008683319666
2022-11-02,2.565812320988156
2022-11-03,3.1763965376884467
2022-11-04,2.4381949407044314
2022-11-06,2.522351853529752
2022-11-07,2.997332776503604
2022-11-08,2.6975798766356878
2022-11-09,3.472674640505587
2022-11-10,1.8497162856072102
2022-11-11,2.4617860593029715
2022-11-12,1.8568996819855572
2022-11-13,1.8183440188216935
2022-11-14,1.750202814842461
2022-11-15,1.9737569162304107
2022-11-16,2.4194982140024504
2022-11-17,2.655019795659304
2022-11-18,2.581810894831742
2022-11-19,2.3591746296293628
2022-11-20,2.133740753049259
2022-11-21,2.2554815900464744
2022-11-22,1.6575678551461182
2022-11-23,2.650631356876158
2022-11-24,2.5177484750655004
2022-11-25,2.614814113524619
2022-11-27,2.9993605270893986
2022-11-28,1.2197781326596013
2022-11-29,4.024162405364328
2022-11-30,2.993067113721368
2022-12-03,2.4056224614591244
2022-12-04,2.921515843008068
2022-12-05,2.538000615172086
2022-12-06,2.5533720862252327
2022-12-08,2.5561042601924866
2022-12-10,2.888538932641243
2022-12-11,2.511889994872048
2022-12-12,1.8726691245703673
2022-12-13,0.1302388597845553
2022-12-14,3.868323618569276
2022-12-17,2.4181872685525048
2022-12-20,1.9800355322224088
2022-12-21,1.278053294825619
2022-12-24,1.2871042560504453
2022-12-25,2.620716234605116
2022-12-27,2.608329133829219
2022-12-28,1.9863212991444064
2023-01-01,2.500170390123861
2023-01-02,3.0652563196739537
2023-01-04,2.4688811154254564
2023-01-05,2.421943703498114
2023-01-06,2.573976992358765
2023-01-07,2.443133473734524
2023-01-08,2.618326035676284
2023-01-09,2.6544361212020533
2023-01-10,2.591279393708053
2023-01-11,3.449999949998233
2023-01-12,1.6705648847374752
2023-01-13,2.798843769169209
2023-01-15,1.6405286835925605
2023-01-17,2.602196614056234
2023-01-18,2.9806737838233706
2023-01-19,2.6378547711139277
2023-01-20,2.6567878634142525
2023-01-21,2.450772531175978
2023-01-25,2.541955440155332
2023-01-26,2.6904585441304416
2023-01-30,2.495233122586102
2023-01-31,2.6268593259616635
2023-02-01,2.558452284253384
2023-02-03,2.3291697416352415
2023-02-05,3.294085347038046
2023-02-06,4.236312788840483
2023-02-08,2.8025618578898763
2023-02-09,2.4535850746761008
2023-02-10,2.5592969280298
2023-02-11,3.1740852185349
2023-02-13,2.501028478160925
2023-02-15,2.516703041797244
2023-02-17,2.5267016131572397
2023-02-18,2.66758112602488
2023-02-22,4.342625223738375
2023-02-23,3.2364956946819112
2023-02-24,0.0846616790418452
2023-02-25,2.545351572672662
2023-02-26,2.542261329625445
2023-02-27,2.8600747371004385
2023-03-01,2.726265407058318
2023-03-03,1.9783651207435289
2023-03-06,2.8246314972115623
2023-03-09,2.378947986650053
2023-03-10,2.53856128971936
2023-03-11,1.7213737085205745
2023-03-12,2.588399690740555
2023-03-13,2.6190567149650694
2023-03-14,2.559851193097577
2023-03-15,1.5758540094371547
2023-03-16,2.7926139118572486
2023-03-17,2.633547965321793
2023-03-18,2.2948283920744594
2023-03-22,2.5860727568709727
2023-03-23,2.478789423480039
2023-03-24,2.5468383541802293
2023-03-26,2.5749257585028245
2023-03-27,2.0835593886148085
