,BTC-USD,ETH-USD,BNB-USD,XRP-USD,ADA-USD,MATIC-USD,SOL-USD,DOT-USD,SHIB-USD,APE-USD,dates
30,33114.359375,1314.9862060546875,44.27599334716797,0.49231401085853577,0.344897985458374,0.03827900066971779,4.264143943786621,16.121315002441406,0.0,0.1254729926586151,2021-01-31
31,33537.17578125,1369.04052734375,51.607696533203125,0.37150898575782776,0.4020330011844635,0.040876999497413635,4.611601829528809,16.375776290893555,0.0,0.12565000355243683,2021-02-01
32,35510.2890625,1515.1937255859375,51.05640411376953,0.369269996881485,0.4262470006942749,0.04108300060033798,5.267508029937744,17.263256072998047,0.0,0.14858600497245789,2021-02-02
33,37472.08984375,1660.9095458984375,52.242637634277344,0.3934899866580963,0.4413999915122986,0.04383600130677223,5.71599006652832,20.733652114868164,0.0,0.1687600016593933,2021-02-03
34,36926.06640625,1594.7626953125,55.92512512207031,0.44644901156425476,0.44105100631713867,0.04734700173139572,6.426064968109131,19.70218276977539,0.0,0.1919430047273636,2021-02-04
35,38144.30859375,1718.65087890625,67.84556579589844,0.45004698634147644,0.5378739833831787,0.054767001420259476,6.681719779968262,20.90267562866211,0.0,0.18809199333190918,2021-02-05
36,39266.01171875,1677.8468017578125,72.73359680175781,0.43909600377082825,0.6278859972953796,0.05240600183606148,6.110806941986084,20.395479202270508,0.0,0.1827169954776764,2021-02-06
37,38903.44140625,1614.227783203125,68.59052276611328,0.41795799136161804,0.663237988948822,0.06764200329780579,6.700462818145752,19.793615341186523,0.0,0.15891499817371368,2021-02-07
38,46196.46484375,1746.6168212890625,79.83154296875,0.44770199060440063,0.6825109720230103,0.0712679997086525,7.8832502365112305,23.031898498535156,0.0,0.16121800243854523,2021-02-08
39,46481.10546875,1768.0350341796875,107.89927673339844,0.47199100255966187,0.7035160064697266,0.0988679975271225,7.816792964935303,23.12996482849121,0.0,0.15742799639701843,2021-02-09
40,44918.18359375,1744.243408203125,129.73715209960938,0.503445029258728,0.9303179979324341,0.11701600253582001,9.072214126586914,23.585050582885742,0.0,0.15385599434375763,2021-02-10
41,47909.33203125,1783.7979736328125,124.43425750732422,0.5247870087623596,0.9277409911155701,0.12361100316047668,9.215352058410645,25.230295181274414,0.0,0.14758099615573883,2021-02-11
42,47504.8515625,1843.5325927734375,136.94839477539062,0.6085919737815857,0.925586998462677,0.1212330013513565,9.2470121383667,28.69125747680664,0.0,0.1614850014448166,2021-02-12
43,47105.515625,1814.10986328125,133.4526824951172,0.6289960145950317,0.905718982219696,0.1116499975323677,8.732455253601074,28.016725540161133,0.0,0.15277500450611115,2021-02-13
44,48717.2890625,1805.0841064453125,136.426513671875,0.5941929817199707,0.8484190106391907,0.10092200338840485,8.738896369934082,27.095735549926758,0.0,0.18651899695396423,2021-02-14
45,47945.05859375,1779.791015625,129.56788635253906,0.5489150285720825,0.8610119819641113,0.10760500282049179,8.861739158630371,27.780893325805664,0.0,0.18510699272155762,2021-02-15
46,49199.87109375,1781.0675048828125,130.05665588378906,0.5208460092544556,0.8709509968757629,0.10890000313520432,8.297866821289062,30.159910202026367,0.0,0.18249300122261047,2021-02-16
47,52149.0078125,1848.458251953125,164.67010498046875,0.5355370044708252,0.8909199833869934,0.11221999675035477,8.222577095031738,31.986658096313477,0.0,0.1996230036020279,2021-02-17
48,51679.796875,1937.44921875,195.93263244628906,0.5324329733848572,0.9141190052032471,0.12274400144815445,8.980451583862305,31.180639266967773,0.0,0.20682500302791595,2021-02-18
49,55888.1328125,1960.164794921875,332.61602783203125,0.567018985748291,0.9276490211486816,0.15484000742435455,11.465653419494629,34.79221725463867,0.0,0.40256598591804504,2021-02-19
50,56099.51953125,1919.5340576171875,255.9537353515625,0.5175120234489441,1.1229579448699951,0.14608100056648254,10.002663612365723,39.2421760559082,0.0,0.5386999845504761,2021-02-20
51,57539.9453125,1935.60107421875,293.923583984375,0.5485600233078003,1.1005200147628784,0.16224999725818634,11.0855131149292,39.69622802734375,0.0,0.398389995098114,2021-02-21
52,54207.3203125,1781.992919921875,267.5097961425781,0.571740984916687,1.0991510152816772,0.15200500190258026,14.454785346984863,37.68947982788086,0.0,0.3967039883136749,2021-02-22
53,48824.42578125,1570.2039794921875,230.99424743652344,0.47356298565864563,0.954708993434906,0.1370050013065338,15.2015380859375,34.30077362060547,0.0,0.32696598768234253,2021-02-23
54,49705.33203125,1626.57568359375,254.359130859375,0.4718320071697235,1.05165696144104,0.16024300456047058,17.30270767211914,33.633544921875,0.0,0.26083099842071533,2021-02-24
55,47093.8515625,1475.7037353515625,233.88595581054688,0.4345239996910095,1.0791159868240356,0.17617900669574738,13.816014289855957,31.080659866333008,0.0,0.1783050000667572,2021-02-25
56,46339.76171875,1446.03369140625,221.68043518066406,0.4278999865055084,1.2411049604415894,0.19060200452804565,13.58794116973877,31.34609031677246,0.0,0.19272400438785553,2021-02-26
57,46188.453125,1459.97314453125,225.2494354248047,0.4378089904785156,1.3248599767684937,0.1975329965353012,13.201168060302734,33.44936752319336,0.0,0.21301500499248505,2021-02-27
58,45137.76953125,1416.0489501953125,209.57440185546875,0.41495299339294434,1.3080589771270752,0.22884699702262878,13.08924674987793,33.60725784301758,0.0,0.21195000410079956,2021-02-28
59,49631.2421875,1564.7076416015625,254.6299285888672,0.44724398851394653,1.2923879623413086,0.25157201290130615,14.955588340759277,35.58492660522461,0.0,0.36790499091148376,2021-03-01
60,48378.98828125,1492.6087646484375,239.5225372314453,0.43683698773384094,1.2255820035934448,0.23189300298690796,13.958921432495117,36.15311813354492,0.0,0.3849950134754181,2021-03-02
61,50538.2421875,1575.8531494140625,241.09136962890625,0.45027899742126465,1.2165930271148682,0.22393499314785004,14.115591049194336,37.04331970214844,0.0,0.5204859972000122,2021-03-03
62,48561.16796875,1541.914306640625,229.945068359375,0.4866049885749817,1.1148680448532104,0.20039500296115875,13.097983360290527,35.3303108215332,0.0,0.022252000868320465,2021-03-04
63,48927.3046875,1533.2750244140625,226.37255859375,0.4581190049648285,1.1685229539871216,0.2151709944009781,12.610443115234375,33.72447204589844,0.0,0.02213899977505207,2021-03-05
64,48912.3828125,1654.7415771484375,226.66685485839844,0.4651060104370117,1.131011962890625,0.21298600733280182,13.036458015441895,33.433692932128906,0.0,0.024020999670028687,2021-03-06
65,51206.69140625,1723.15380859375,240.17921447753906,0.46686699986457825,1.1333669424057007,0.2122430056333542,13.877732276916504,35.18865966796875,0.0,0.024980999529361725,2021-03-07
66,52246.5234375,1834.7279052734375,240.31866455078125,0.47359699010849,1.1180529594421387,0.216621994972229,13.602188110351562,34.913753509521484,0.0,0.026528000831604004,2021-03-08
67,54824.1171875,1868.048828125,293.4632263183594,0.48598799109458923,1.195160984992981,0.2989810109138489,14.84631061553955,38.194190979003906,0.0,0.026954999193549156,2021-03-09
68,56008.55078125,1799.166259765625,279.3580322265625,0.4631659984588623,1.1350029706954956,0.28752401471138,14.231083869934082,37.56694412231445,0.0,0.026055999100208282,2021-03-10
69,57805.12109375,1826.1949462890625,289.7908020019531,0.4529600143432617,1.1247899532318115,0.4106050133705139,15.992279052734375,36.88249588012695,0.0,0.026396000757813454,2021-03-11
70,57332.08984375,1772.1024169921875,263.6858215332031,0.44113099575042725,1.0391440391540527,0.41440799832344055,14.552142143249512,35.98695373535156,0.0,0.0255730003118515,2021-03-12
71,61243.0859375,1924.6854248046875,276.1047058105469,0.45992401242256165,1.1033140420913696,0.42513400316238403,15.308802604675293,37.15781021118164,0.0,0.027885999530553818,2021-03-13
72,59302.31640625,1854.5643310546875,264.6367492675781,0.442111998796463,1.0591540336608887,0.3828809857368469,14.50826644897461,36.57925033569336,0.0,0.02706800028681755,2021-03-14
73,55907.19921875,1791.7022705078125,254.66082763671875,0.4375549852848053,1.033539056777954,0.39295899868011475,14.186661720275879,34.35751724243164,0.0,0.025898000225424767,2021-03-15
74,56804.90234375,1806.9718017578125,258.1006774902344,0.4625999927520752,1.2429529428482056,0.3732219934463501,13.622773170471191,35.43083190917969,0.0,0.026006000116467476,2021-03-16
75,58870.89453125,1823.4493408203125,269.8548583984375,0.4724169969558716,1.3786729574203491,0.4032590091228485,14.220203399658203,36.14136505126953,0.0,0.026504000648856163,2021-03-17
76,57858.921875,1782.8551025390625,261.7048034667969,0.4729189872741699,1.2390060424804688,0.3907339870929718,14.230025291442871,35.5172233581543,0.0,0.025870999321341515,2021-03-18
77,58346.65234375,1817.6241455078125,264.05743408203125,0.47117099165916443,1.3021700382232666,0.41178300976753235,14.204795837402344,38.27268981933594,0.0,0.02623100019991398,2021-03-19
78,58313.64453125,1812.6346435546875,264.7416687011719,0.5269910097122192,1.2065409421920776,0.38361498713493347,14.211980819702148,37.35047912597656,0.0,2.9127109050750732,2021-03-20
79,57523.421875,1788.217041015625,264.88616943359375,0.5198349952697754,1.18913996219635,0.3810720145702362,14.332205772399902,36.793609619140625,0.0,2.679922103881836,2021-03-21
80,54529.14453125,1691.333984375,255.9001922607422,0.5499420166015625,1.1098740100860596,0.34874600172042847,14.919293403625488,35.53754425048828,0.0,2.8113620281219482,2021-03-22
81,54738.9453125,1678.650146484375,255.68966674804688,0.5565950274467468,1.1215519905090332,0.33169400691986084,14.20483112335205,34.46046447753906,0.0,,2021-03-23
82,52774.265625,1593.4134521484375,249.85137939453125,0.48883700370788574,1.0750019550323486,0.3249790072441101,13.661297798156738,30.43643569946289,0.0,,2021-03-24
83,51704.16015625,1595.3592529296875,234.88543701171875,0.5174980163574219,1.1015739440917969,0.3018510043621063,13.02508544921875,29.982208251953125,0.0,,2021-03-25
84,55137.3125,1702.842041015625,255.1045684814453,0.5670549869537354,1.2139689922332764,0.33680400252342224,14.779420852661133,33.20038604736328,0.0,,2021-03-26
85,55973.51171875,1716.49462890625,269.1023254394531,0.5504429936408997,1.1765769720077515,0.3334439992904663,16.50832176208496,32.661048889160156,0.0,,2021-03-27
86,55950.74609375,1691.35595703125,269.1912841796875,0.5507559776306152,1.1911239624023438,0.3460099995136261,18.016233444213867,32.29789352416992,0.0,,2021-03-28
87,57750.19921875,1819.6849365234375,275.2146301269531,0.5678709745407104,1.2025409936904907,0.3839460015296936,18.854808807373047,34.37360382080078,0.0,,2021-03-29
88,58917.69140625,1846.03369140625,311.4264831542969,0.5668590068817139,1.2133170366287231,0.3712800145149231,19.233924865722656,34.06686019897461,0.0,,2021-03-30
89,58918.83203125,1918.362060546875,302.0634460449219,0.573868989944458,1.1932640075683594,0.359934002161026,19.465229034423828,37.02701187133789,0.0,,2021-03-31
90,59095.80859375,1977.27685546875,335.212890625,0.5792919993400574,1.189244031906128,0.36422199010849,19.084901809692383,37.67287826538086,0.0,,2021-04-01
91,59384.3125,2143.2255859375,339.0077209472656,0.6165689826011658,1.1965090036392212,0.3840020000934601,19.810222625732422,41.164283752441406,0.0,,2021-04-02
92,57603.890625,2028.4224853515625,323.1335144042969,0.5909150242805481,1.1732770204544067,0.3540309965610504,22.552276611328125,41.64603042602539,0.0,,2021-04-03
93,58758.5546875,2093.122802734375,351.6243896484375,0.6467289924621582,1.1914199590682983,0.3626370131969452,24.061323165893555,44.6522102355957,0.0,,2021-04-04
94,59057.87890625,2107.88720703125,367.7724914550781,0.9204729795455933,1.2143000364303589,0.37003299593925476,22.984283447265625,45.7972297668457,0.0,,2021-04-05
95,58192.359375,2118.37890625,403.59075927734375,1.0962660312652588,1.2553540468215942,0.374565988779068,24.95714569091797,43.430198669433594,0.0,0.26342201232910156,2021-04-06
96,56048.9375,1971.0772705078125,374.6588134765625,0.917576014995575,1.1751489639282227,0.33720800280570984,26.47808074951172,39.59401321411133,0.0,0.244050994515419,2021-04-07
97,58323.953125,2088.57373046875,418.03839111328125,1.0527559518814087,1.2194360494613647,0.3563059866428375,27.033987045288086,41.36595153808594,0.0,0.2417690008878708,2021-04-08
98,58245.00390625,2072.10888671875,453.178466796875,1.0208369493484497,1.2035399675369263,0.36760300397872925,27.778274536132812,40.849308013916016,0.0,0.229994997382164,2021-04-09
99,59793.234375,2135.942138671875,472.5603332519531,1.3744159936904907,1.2187579870224,0.35847100615501404,26.84140396118164,41.62615203857422,0.0,0.2098570019006729,2021-04-10
100,60204.96484375,2157.656982421875,525.3855590820312,1.3605300188064575,1.2667349576950073,0.37053200602531433,27.9318904876709,41.423397064208984,0.0,0.22351300716400146,2021-04-11
101,59893.453125,2139.353271484375,598.72265625,1.4677350521087646,1.3161269426345825,0.35804399847984314,28.512123107910156,40.49749755859375,0.0,0.23466800153255463,2021-04-12
102,63503.45703125,2299.187744140625,549.5865478515625,1.7940009832382202,1.4117859601974487,0.42207399010658264,27.4355525970459,42.94791030883789,0.0,0.21283499896526337,2021-04-13
103,63109.6953125,2435.10498046875,549.5918579101562,1.8392360210418701,1.4554200172424316,0.41468000411987305,26.47511100769043,42.64084243774414,0.0,0.20900799334049225,2021-04-14
104,63314.01171875,2519.1162109375,542.632080078125,1.7660670280456543,1.4815880060195923,0.4427329897880554,27.818313598632812,43.515968322753906,0.0,0.19850200414657593,2021-04-15
105,61572.7890625,2431.946533203125,510.2201843261719,1.55752694606781,1.4169490337371826,0.43644699454307556,25.39736557006836,41.5379753112793,9.999999974752427e-07,0.18817399442195892,2021-04-16
106,60683.8203125,2344.89501953125,520.416748046875,1.5600550174713135,1.3848689794540405,0.40625301003456116,25.09987449645996,42.53594970703125,1.9999999949504854e-06,0.18851199746131897,2021-04-17
107,56216.18359375,2237.136962890625,481.03424072265625,1.4059979915618896,1.275501012802124,0.3629010021686554,32.30291748046875,37.34743118286133,1.9999999949504854e-06,0.17361800372600555,2021-04-18
108,55724.265625,2166.188720703125,505.0929260253906,1.3150440454483032,1.1979589462280273,0.3271999955177307,31.67589569091797,34.81666946411133,3.999999989900971e-06,0.18595699965953827,2021-04-19
109,56473.03125,2330.2109375,587.0291137695312,1.3832989931106567,1.2659339904785156,0.34152400493621826,31.77005386352539,35.444435119628906,1.9999999949504854e-06,0.20652000606060028,2021-04-20
110,53906.08984375,2364.751708984375,546.0235595703125,1.2964979410171509,1.2067350149154663,0.3592289984226227,32.51304244995117,33.871028900146484,9.999999974752427e-07,0.20252299308776855,2021-04-21
111,51762.2734375,2403.53515625,506.01300048828125,1.159682035446167,1.147017002105713,0.3494449853897095,38.8797607421875,32.98847579956055,1.9999999949504854e-06,0.1179480031132698,2021-04-22
112,51093.65234375,2363.586181640625,526.5652465820312,1.169659972190857,1.155701994895935,0.38180801272392273,36.97842025756836,32.22798538208008,9.999999974752427e-07,0.11801200360059738,2021-04-23
113,50050.8671875,2211.625732421875,496.4150695800781,1.0487060546875,1.101354956626892,0.3534280061721802,40.7373161315918,28.932832717895508,9.999999974752427e-07,0.12244100123643875,2021-04-24
114,49004.25390625,2316.0595703125,505.0770568847656,1.032256007194519,1.0882500410079956,0.3828839957714081,47.36762619018555,29.762489318847656,9.999999974752427e-07,0.13078899681568146,2021-04-25
115,54021.75390625,2534.481689453125,534.5776977539062,1.3685059547424316,1.2340190410614014,0.5351930260658264,43.97651672363281,33.4066276550293,9.999999974752427e-07,0.12993399798870087,2021-04-26
116,55033.1171875,2662.865234375,568.4705200195312,1.4009549617767334,1.306926965713501,0.8327540159225464,43.2390022277832,34.70315933227539,9.999999974752427e-07,0.13461899757385254,2021-04-27
117,54824.703125,2746.380126953125,562.632568359375,1.3586009740829468,1.3356659412384033,0.7731130123138428,44.825984954833984,33.967552185058594,9.999999974752427e-07,0.13195599615573883,2021-04-28
118,53555.109375,2756.876953125,599.70654296875,1.399359941482544,1.3080140352249146,0.8908720016479492,42.460540771484375,35.96815490722656,9.999999974752427e-07,0.15135499835014343,2021-04-29
119,57750.17578125,2773.20703125,624.08056640625,1.5916739702224731,1.3524490594863892,0.8205680251121521,42.95600128173828,36.54066467285156,1.9999999949504854e-06,0.16427500545978546,2021-04-30
120,57828.05078125,2945.892822265625,619.3472290039062,1.6510250568389893,1.3530709743499756,0.7868210077285767,49.50802230834961,36.929683685302734,1.9999999949504854e-06,0.16022400557994843,2021-05-01
121,56631.078125,2952.05615234375,622.1010131835938,1.5626410245895386,1.3268120288848877,0.8245120048522949,46.890987396240234,36.6545295715332,1.9999999949504854e-06,0.18441900610923767,2021-05-02
122,57200.29296875,3431.086181640625,675.68408203125,1.555994987487793,1.362030029296875,0.7961390018463135,45.93368911743164,37.25520706176758,1.9999999949504854e-06,0.19998599588871002,2021-05-03
123,53333.5390625,3253.62939453125,611.2003173828125,1.3923759460449219,1.274111032485962,0.7043830156326294,42.729557037353516,34.85350799560547,1.9999999949504854e-06,0.16228699684143066,2021-05-04
124,57424.0078125,3522.783203125,651.6627197265625,1.6145119667053223,1.4755289554595947,0.8110849857330322,44.92357635498047,40.49504470825195,1.9999999949504854e-06,0.1723030060529709,2021-05-05
125,56396.515625,3490.88037109375,633.2803955078125,1.6005810499191284,1.650123953819275,0.7617849707603455,43.4556770324707,41.53346633911133,1.9999999949504854e-06,0.1712779998779297,2021-05-06
126,57356.40234375,3484.72900390625,624.5632934570312,1.5817550420761108,1.65345299243927,0.7531290054321289,43.1550178527832,39.92985153198242,3.000000106112566e-06,0.16094300150871277,2021-05-07
127,58803.77734375,3902.647705078125,646.100830078125,1.5625979900360107,1.619554042816162,0.8482580184936523,45.56153106689453,39.83269119262695,1.5999999959603883e-05,0.15833500027656555,2021-05-08
128,58232.31640625,3928.8447265625,662.2285766601562,1.5352929830551147,1.7705620527267456,0.9698650240898132,44.330196380615234,40.312843322753906,1.5999999959603883e-05,0.15318900346755981,2021-05-09
129,55859.796875,3952.2939453125,631.3519897460938,1.3890060186386108,1.6446959972381592,0.8750690221786499,42.90963363647461,36.541770935058594,3.5000000934815034e-05,0.15297900140285492,2021-05-10
130,56704.57421875,4168.701171875,672.3339233398438,1.4776819944381714,1.7640769481658936,1.069219946861267,44.57746887207031,38.64228439331055,3.099999958067201e-05,0.18742899596691132,2021-05-11
131,49150.53515625,3785.8486328125,588.1851806640625,1.247864007949829,1.5527750253677368,1.0190140008926392,42.45730972290039,34.03139114379883,1.8000000636675395e-05,0.18256600201129913,2021-05-12
132,49716.19140625,3715.1484375,571.4345092773438,1.3589099645614624,1.9336680173873901,1.0531539916992188,40.99785232543945,40.031654357910156,2.099999983329326e-05,0.15494699776172638,2021-05-13
133,49880.53515625,4079.057373046875,603.1282958984375,1.4029170274734497,2.004796028137207,1.470762014389038,42.717864990234375,47.94593811035156,1.8999999156221747e-05,0.18413600325584412,2021-05-14
134,46760.1875,3638.1220703125,563.0416870117188,1.4858800172805786,2.1740269660949707,1.608185052871704,43.461307525634766,43.538631439208984,1.5999999959603883e-05,0.1644809991121292,2021-05-15
135,46456.05859375,3587.506103515625,562.829833984375,1.452605962753296,2.309113025665283,1.714745044708252,47.200828552246094,42.63151168823242,1.8000000636675395e-05,0.1370300054550171,2021-05-16
136,43537.51171875,3282.397705078125,511.9643859863281,1.4962999820709229,2.032226085662842,1.7279729843139648,46.86320495605469,38.71015930175781,1.5999999959603883e-05,0.12375800311565399,2021-05-17
137,42909.40234375,3380.070068359375,508.0223083496094,1.5907340049743652,2.003662109375,2.45436692237854,55.91096115112305,40.645355224609375,1.5999999959603883e-05,0.11971200257539749,2021-05-18
138,37002.44140625,2460.67919921875,339.0254821777344,1.0703129768371582,1.4825210571289062,1.6593899726867676,35.107181549072266,25.227142333984375,9.000000318337698e-06,0.08044300228357315,2021-05-19
139,40782.73828125,2784.294189453125,393.6127624511719,1.1855369806289673,1.8104690313339233,1.8414510488510132,44.74274826049805,29.150569915771484,9.999999747378752e-06,0.08352900296449661,2021-05-20
140,37304.69140625,2430.621337890625,326.29632568359375,1.0069760084152222,1.5522769689559937,1.4823360443115234,38.81285095214844,24.463970184326172,7.999999979801942e-06,0.0740630030632019,2021-05-21
141,37536.6328125,2295.70556640625,299.50408935546875,0.9063169956207275,1.463621973991394,1.1932920217514038,31.315582275390625,22.014524459838867,7.999999979801942e-06,0.07073400169610977,2021-05-22
142,34770.58203125,2109.579833984375,262.9456787109375,0.7970150113105774,1.325435996055603,1.0867149829864502,24.68874740600586,18.029441833496094,7.999999979801942e-06,0.059073999524116516,2021-05-23
143,38705.98046875,2643.591064453125,345.30963134765625,0.9928349852561951,1.5494849681854248,1.7175769805908203,31.283571243286133,23.19908905029297,1.1000000085914508e-05,0.07561299949884415,2021-05-24
144,38402.22265625,2706.62890625,344.1139831542969,0.976186990737915,1.5553690195083618,1.9400500059127808,29.99707794189453,22.130130767822266,9.000000318337698e-06,0.07939200103282928,2021-05-25
145,39294.19921875,2888.69873046875,379.85430908203125,1.0337250232696533,1.7827019691467285,2.2101669311523438,35.539817810058594,24.5496883392334,9.999999747378752e-06,0.0850830003619194,2021-05-26
146,38436.96875,2736.488525390625,367.6557922363281,0.9702349901199341,1.6459599733352661,2.026745080947876,33.584590911865234,23.852981567382812,9.000000318337698e-06,0.09175100177526474,2021-05-27
147,35697.60546875,2419.90625,329.8799133300781,0.9001479744911194,1.5119869709014893,1.8232940435409546,29.039276123046875,21.410093307495117,7.999999979801942e-06,0.09891899675130844,2021-05-28
148,34616.06640625,2279.51416015625,305.0521545410156,0.8317880034446716,1.4062319993972778,1.6981940269470215,27.376420974731445,19.863374710083008,7.999999979801942e-06,0.0883530005812645,2021-05-29
149,35678.12890625,2390.305419921875,325.7840270996094,0.9066089987754822,1.577278971672058,1.8649380207061768,28.602659225463867,20.473987579345703,7.999999979801942e-06,0.09470099955797195,2021-05-30
150,37332.85546875,2714.9453125,354.329345703125,1.0465840101242065,1.742777943611145,1.8810240030288696,32.816246032714844,23.430927276611328,9.000000318337698e-06,0.11650899797677994,2021-05-31
151,36684.92578125,2633.518310546875,362.7946472167969,1.0110009908676147,1.7347530126571655,1.8211640119552612,30.985260009765625,22.81084632873535,9.000000318337698e-06,0.14638300240039825,2021-06-01
152,37575.1796875,2706.125,401.2623291015625,1.024399995803833,1.7528239488601685,1.7958970069885254,33.95631790161133,25.957727432250977,9.000000318337698e-06,0.15338100492954254,2021-06-02
153,39208.765625,2855.12646484375,427.80792236328125,1.045320987701416,1.8404710292816162,1.8238459825515747,39.47090530395508,27.013458251953125,9.999999747378752e-06,0.16107599437236786,2021-06-03
154,36894.40625,2688.195068359375,391.39532470703125,0.970196008682251,1.710908055305481,1.631484031677246,37.415069580078125,25.008298873901367,9.000000318337698e-06,0.12605300545692444,2021-06-04
